"Step","_content.switch_step: 0 - eval/episode_reward","_content.switch_step: 0 - eval/episode_reward__MIN","_content.switch_step: 0 - eval/episode_reward__MAX"
"0","60.60186773935954","12.98653507232666","213.3144073486328"
"38","19.707773208618164","19.707773208618164","19.707773208618164"
"5000","76.686279296875","9.001039505004883","194.99795532226562"
"5037","19.78139305114746","19.78139305114746","19.78139305114746"
"10000","11.172395774296351","5.596715450286865","53.200531005859375"
"10037","6.740002155303955","6.740002155303955","6.740002155303955"
"15000","25.6780424118042","4.493548393249512","268.7358703613281"
"15037","4.994226455688477","4.994226455688477","4.994226455688477"
"20000","35.448554958615986","4.1265764236450195","400.76361083984375"
"20037","4.517984867095947","4.517984867095947","4.517984867095947"
"25000","308.17383929661344","4.64232873916626","828.889892578125"
"25037","711.2098388671875","711.2098388671875","711.2098388671875"
"30000","755.1924787248884","241.798828125","1243.8746337890625"
"30037","1071.6361083984375","1071.6361083984375","1071.6361083984375"
"35000","1083.8286873953682","433.1934814453125","2728.678466796875"
"35037","910.2003173828125","910.2003173828125","910.2003173828125"
"40000","1197.25239780971","631.9651489257812","2223.84033203125"
"40037","634.183349609375","634.183349609375","634.183349609375"
"45000","1160.897951398577","319.3663635253906","2007.845703125"
"45037","1908.398681640625","1908.398681640625","1908.398681640625"
"50000","1160.0384480612618","19.587223052978516","2160.33984375"
"50037","2182.29443359375","2182.29443359375","2182.29443359375"
"55000","1475.9037039620537","640.5573120117188","2198.611328125"
"55037","283.5272521972656","283.5272521972656","283.5272521972656"
"60000","1449.0416913713727","895.117919921875","2663.886962890625"
"60037","2103.06591796875","2103.06591796875","2103.06591796875"
"65000","1376.9667193293571","1.041394829750061","2311.600830078125"
"65037","2764.968505859375","2764.968505859375","2764.968505859375"
"70000","1629.1892085756574","4.019891738891602","2949.178955078125"
"70037","1774.6661376953125","1774.6661376953125","1774.6661376953125"
"75000","1530.3313860212054","599.13818359375","2208.69873046875"
"75037","2549.295166015625","2549.295166015625","2549.295166015625"
"80000","1671.520742552621","5.508291244506836","2788.356201171875"
"80037","2709.442138671875","2709.442138671875","2709.442138671875"
"85000","1583.6760515485491","826.1429443359375","2512.5693359375"
"85037","2702.857421875","2702.857421875","2702.857421875"
"90000","1749.1893016951424","8.717209815979004","2992.641357421875"
