"Step","_content.switch_step: 0 - eval/episode_reward","_content.switch_step: 0 - eval/episode_reward__MIN","_content.switch_step: 0 - eval/episode_reward__MAX"
"0","60.60186773935954","12.98653507232666","213.3144073486328"
"5000","10.90697021484375","4.42092227935791","62.62175369262695"
"10000","6.232109800974528","4.222817897796631","8.4434232711792"
"15000","5.267310126622518","3.138505697250366","7.550408840179443"
"20000","9.555030059814452","3.928225517272949","67.75851440429688"
"25000","240.6812403043111","4.068788528442383","569.3248901367188"
"30000","415.2826709429423","4.103665828704834","1065.1461181640625"
"35000","365.48382364908855","139.86758422851562","749.3807373046875"
"40000","613.5478459676107","66.12120819091797","1102.26123046875"
"45000","784.2504994710287","187.5674285888672","2347.969970703125"
"50000","1257.5629353841146","187.01040649414062","3036.659423828125"
"55000","1057.0364217122396","261.29608154296875","2072.52197265625"
"60000","1048.4978200276694","136.3148956298828","2205.994873046875"
"65000","1491.4783121744792","212.950439453125","3298.8330078125"
"70000","1347.3542269388834","49.2822151184082","3020.357177734375"
"75000","1968.3533284505208","874.7052001953125","3494.542236328125"
"80000","2176.2049255371094","508.7323303222656","3508.352294921875"
"85000","2122.435152788957","-0.7354645133018494","3521.057861328125"
"90000","2485.363663736979","1189.1951904296875","3299.24169921875"
"95000","1688.0172495524089","208.23439025878906","3144.25"
"100000","2178.952842203776","117.18063354492188","3527.464111328125"
"105000","1831.9277079264323","290.5186462402344","3417.6669921875"
"110000","2338.9722493489585","1184.5059814453125","3472.8916015625"
"115000","2057.875384521484","88.05294799804688","3510.562744140625"
"120000","1807.9009755452473","204.88063049316406","3499.78857421875"
"125000","2260.236368815104","187.451416015625","3493.2333984375"
"130000","2055.776540120443","265.5791320800781","3497.1884765625"
"135000","2014.6060180664062","730.8955078125","3378.880615234375"
"140000","2602.469417317708","1588.4444580078125","3425.650146484375"
"145000","2276.772814397017","0.7050852179527283","3456.170654296875"
"150000","2245.55622660319","194.0640106201172","3503.105224609375"
"155000","2348.0798868815104","975.5543823242188","3148.714599609375"
"160000","2574.5742065429686","821.4796752929688","3512.684814453125"
"165000","2451.6890787760417","407.04876708984375","3280.56591796875"
"170000","2287.516707185904","-0.34622448682785034","3430.858154296875"
"175000","2372.4033162434894","33.8187255859375","3470.369873046875"
"180000","2272.415138753255","387.7618103027344","3509.959228515625"
"185000","2330.721415710449","80.47150421142578","3395.317138671875"
"190000","2805.8055013020835","442.61944580078125","3537.019287109375"
"195000","2449.4299327214558","8.700943946838379","3521.41455078125"
"200000","2431.0308837890625","15.98211669921875","3486.974609375"
"205000","2499.820320638021","573.950439453125","3519.3779296875"
"210000","2833.9501708984376","1664.679931640625","3515.19091796875"
"215000","3010.136409505208","1708.727783203125","3532.299560546875"
"220000","2841.8581380208334","1968.99609375","3537.782470703125"
"225000","2569.113142903646","1305.14306640625","3418.87255859375"
"230000","2651.192521158854","1226.32763671875","3528.039794921875"
