"Step","_content.switch_step: 2000000 - eval/episode_reward","_content.switch_step: 2000000 - eval/episode_reward__MIN","_content.switch_step: 2000000 - eval/episode_reward__MAX"
"0","69.29811261494955","19.707773208618164","224.72474670410156"
"5000","6.451671441396077","4.786111831665039","8.192510604858398"
"10000","6.0230134646097815","3.5970516204833984","8.318058013916016"
"15000","5.67894393603007","3.431530714035034","7.967299461364746"
"20000","9.414197858174642","3.7902605533599854","67.75851440429688"
"25000","238.08274052937824","4.088416576385498","909.623046875"
"30000","370.6233677546183","14.818999290466309","920.441650390625"
"35000","413.2662938435872","73.45549774169922","948.7935180664062"
"40000","604.1405110677083","305.92095947265625","1363.0843505859375"
"45000","635.7475341796875","195.7119140625","1463.2640380859375"
"50000","1097.783955891927","319.22894287109375","2562.985595703125"
"55000","863.9223337809245","149.52366638183594","1509.4271240234375"
"60000","1191.1663350423178","316.71728515625","2986.74755859375"
"65000","1570.505596923828","466.0724182128906","2688.47607421875"
"70000","1402.5597259521485","233.0373077392578","2949.42236328125"
"75000","1761.875265757243","59.64653396606445","3121.321044921875"
"80000","1735.225059000651","298.3264465332031","3137.974853515625"
"85000","2081.5386881510417","886.39453125","3034.83056640625"
"90000","1833.4197550455729","551.2543334960938","3338.223388671875"
"95000","2205.6848307291666","1132.8629150390625","3489.072021484375"
"100000","1888.0669514973958","656.8271484375","3494.4306640625"
"105000","2452.872249348958","1417.9464111328125","3146.10205078125"
"110000","2305.4431884765627","600.9913330078125","3483.37939453125"
"115000","2306.4886108398437","398.25286865234375","3267.67529296875"
"120000","1953.7039510091147","443.07269287109375","3508.27294921875"
"125000","2730.1083821614584","1598.935791015625","3433.2099609375"
"130000","2078.397072347005","224.50692749023438","3357.092041015625"
"135000","2382.0885498046873","1215.4697265625","3498.78125"
"140000","2569.1817626953125","1088.0167236328125","3432.796875"
"145000","2392.9313435872396","901.72509765625","3435.235595703125"
"150000","2429.454736328125","1001.351318359375","3517.50439453125"
"155000","2657.6633056640626","2030.8790283203125","3510.8203125"
"160000","2451.839632161458","341.6512451171875","3483.704345703125"
"165000","2234.5057632446287","63.280357360839844","3514.490234375"
"170000","2541.210693359375","1417.7752685546875","3502.451171875"
"175000","2821.5149739583335","1720.0906982421875","3470.369873046875"
"180000","2733.1241088867187","506.35040283203125","3536.70751953125"
"185000","2730.262410481771","1473.3990478515625","3529.5087890625"
"190000","2714.8675618489583","1061.1240234375","3514.53955078125"
"195000","2813.1419189453127","1317.3345947265625","3468.213134765625"
"200000","2843.8402903238934","222.56272888183594","3524.18505859375"
"205000","2874.0474075317384","110.12566375732422","3542.440185546875"
"210000","2571.672082519531","258.35479736328125","3500.86572265625"
"215000","2520.5040608723957","330.8524169921875","3533.667236328125"
"220000","2315.306989034017","41.520362854003906","3513.41943359375"
"225000","2755.066365559896","1028.813232421875","3536.551025390625"
"230000","2579.917529296875","895.0208740234375","3446.84912109375"
"235000","2394.150459798177","4.648054122924805","3530.129638671875"
"240000","2398.8315592447916","683.1815185546875","3457.132568359375"
"245000","2749.912764485677","519.1929321289062","3533.68603515625"
"250000","2770.8752888997396","296.435302734375","3537.4267578125"
"255000","2566.77898534139","62.95833969116211","3532.53076171875"
"260000","2639.767189534505","315.9996643066406","3544.183837890625"
"265000","2133.05392964681","236.7592010498047","3504.055419921875"
"270000","1975.2134770711264","98.37943267822266","3531.1708984375"
"275000","2499.024768447876","13.358526229858398","3537.31201171875"
"280000","2557.2246754964194","51.47340393066406","3539.500244140625"
"285000","2890.3511555989585","1294.6202392578125","3508.845458984375"
"290000","2887.4707641601562","452.52264404296875","3530.7041015625"
"295000","2820.662491861979","1346.6494140625","3548.73193359375"
"300000","2625.323764546712","32.635765075683594","3496.190673828125"
"305000","2507.5667083740236","64.49855041503906","3552.716552734375"
"310000","2777.531526184082","91.8881607055664","3537.441650390625"
"315000","2407.8139353434244","51.64686584472656","3285.643310546875"
"320000","2477.046939086914","139.11814880371094","3449.85888671875"
"325000","2181.3416015625","81.32218933105469","3520.390625"
"330000","2239.9928232828775","176.63490295410156","3522.705322265625"
"335000","2496.72578125","176.04690551757812","3514.94140625"
"340000","2342.6305236816406","158.81423950195312","3460.7763671875"
"345000","2395.701934814453","110.99063110351562","3510.922119140625"
"350000","2581.125699869792","200.9176025390625","3506.1796875"
"355000","2960.991446940104","1533.0693359375","3525.27783203125"
"360000","2732.013391113281","360.78289794921875","3549.802490234375"
"365000","2711.5535278320312","187.81817626953125","3538.245361328125"
"370000","2451.3538452148437","682.77880859375","3530.389404296875"
"375000","2408.7282409032186","10.188506126403809","3528.373779296875"
"380000","2169.7537495539736","9.136085510253906","3549.14990234375"
"385000","2638.17819918119","68.24310302734375","3532.640625"
"390000","2612.7159623366138","84.14674377441406","3535.9384765625"
"395000","2422.8471797062803","74.11339569091797","3533.01318359375"
"400000","2521.3688072791465","594.9093017578125","3495.35986328125"
"405000","2806.973445012019","1639.4874267578125","3520.08984375"
"410000","2524.5418610939614","8.756596565246582","3535.959228515625"
"415000","2411.148932823768","371.7102966308594","3524.520751953125"
"420000","2293.1891209528994","76.20368957519531","3509.88818359375"
"425000","1994.1395052396333","94.27432250976562","3378.45849609375"
"430000","2335.477517934946","454.1195983886719","3463.231201171875"
"435000","2107.6581103985127","247.19239807128906","3376.1044921875"
"440000","2023.3814430236816","55.60648727416992","3400.0205078125"
"445000","2115.1937572772686","211.7672576904297","3454.349609375"
"450000","2069.581263028658","92.27462005615234","3547.274658203125"
"455000","2027.639439509465","157.51553344726562","3432.114013671875"
