"Step","_content.switch_step: 0 - eval/episode_reward","_content.switch_step: 0 - eval/episode_reward__MIN","_content.switch_step: 0 - eval/episode_reward__MAX"
"0","72.10251706441244","12.98653507232666","213.3144073486328"
"5000","202.47179463704427","175.6197509765625","216.43490600585938"
"10000","213.8051554361979","186.2381134033203","218.1300811767578"
"15000","223.10252583821614","188.47085571289062","369.4144287109375"
"20000","216.7438934326172","216.0565185546875","217.60748291015625"
"25000","227.21343358357748","27.42611312866211","350.0616760253906"
"30000","321.75436986287434","25.639965057373047","846.1380004882812"
"35000","275.24683430989586","175.3677520751953","579.8563842773438"
"40000","336.13352559407554","159.34861755371094","1111.863525390625"
"45000","356.2561340332031","89.4631576538086","1545.93798828125"
"50000","461.08301900227866","216.02935791015625","1267.982666015625"
"55000","455.894873046875","70.98394775390625","965.4188232421875"
"60000","667.1010080973307","163.7802276611328","2660.5390625"
"65000","591.0405548095703","168.65440368652344","1357.0010986328125"
"70000","495.7697306315104","166.811767578125","933.1618041992188"
"75000","865.8951466878256","204.41641235351562","2333.147216796875"
"80000","985.0393493652343","309.3890380859375","2197.173583984375"
"85000","996.2508585611979","310.6348571777344","1753.1864013671875"
"90000","1103.9250487645468","10.353972434997559","2922.484375"
"95000","927.5716837565104","91.69041442871094","2977.4345703125"
"100000","1217.1199174245198","26.95159339904785","2915.206787109375"
"105000","1137.9163167317708","167.097900390625","2502.19677734375"
"110000","1203.2717834472655","216.01852416992188","2101.095458984375"
"115000","1419.0697540283204","242.33079528808594","3001.525390625"
"120000","1169.7184320131937","6.325613498687744","2565.3193359375"
"125000","1454.9297973632813","378.75140380859375","2696.54248046875"
"130000","1319.4833546956381","216.58274841308594","2407.096923828125"
"135000","1182.3701232910157","172.86245727539062","2398.439697265625"
"140000","954.2393753051758","74.14198303222656","2556.078857421875"
"145000","1524.1853881835937","608.3062133789062","3015.135498046875"
"150000","1522.8505859375","237.8282470703125","3079.883544921875"
"155000","1510.1412129720052","397.4576110839844","3162.968017578125"
"160000","1415.1154591878255","128.7170867919922","2782.24658203125"
"165000","1474.9575561523438","453.79632568359375","3355.162841796875"
"170000","1262.7773701985677","295.83319091796875","2661.220458984375"
"175000","1100.7613621075948","7.022757053375244","3010.6826171875"
"180000","1496.981103515625","594.4105224609375","2403.23583984375"
"185000","1317.8147827148437","529.8492431640625","2015.4207763671875"
"190000","1266.0763244628906","126.47634887695312","3071.0302734375"
"195000","1532.0206370035808","40.82261657714844","3026.824951171875"
"200000","1370.4043070475261","65.65151977539062","2518.6884765625"
"205000","1623.4035400390626","221.05279541015625","2255.43359375"
"210000","1876.2730061848958","1034.0054931640625","3088.2978515625"
"215000","2013.4038798014324","377.3398132324219","3360.893798828125"
"220000","1824.818320719401","192.44650268554688","2965.452880859375"
"225000","1872.7316975911458","304.4051513671875","2907.2412109375"
"230000","1731.8327901204427","455.4939880371094","3035.62451171875"
"235000","1810.5114827473958","312.2342224121094","3363.3779296875"
"240000","1724.242010498047","172.56185913085938","3439.718505859375"
"245000","1630.1364461263022","227.873291015625","2940.355224609375"
"250000","1471.133632405599","256.4913635253906","2805.969482421875"
"255000","1790.999003092448","592.418701171875","3268.253662109375"
"260000","1694.435428873698","516.2484130859375","3456.7587890625"
"265000","2104.127937825521","678.0856323242188","3365.051025390625"
"270000","2155.094348144531","845.4000854492188","3312.23583984375"
"275000","2278.601318359375","1030.5247802734375","3298.721435546875"
"280000","2174.7526245117188","930.7210083007812","3486.070556640625"
"285000","2329.8134602864584","1305.6756591796875","3388.60107421875"
"290000","2279.5034301757814","949.2969360351562","3321.71533203125"
"295000","2228.17612508138","193.85379028320312","3134.334716796875"
"300000","2101.423136393229","1216.01806640625","2926.122802734375"
"305000","2086.8834147135417","1165.9056396484375","2910.15380859375"
"310000","2208.1330729166666","1288.910400390625","3459.813720703125"
"315000","1954.6503336588542","880.6595458984375","3266.2919921875"
"320000","2207.499578857422","479.5596618652344","3342.38330078125"
"325000","2219.7905110677084","1029.233642578125","3443.134521484375"
"330000","2127.0944295247396","985.7291870117188","3276.83935546875"
"335000","1871.1378764311473","3.724877119064331","3229.861572265625"
"340000","1705.0773815472921","3.8018975257873535","3159.580322265625"
"345000","2144.6326171875","948.3209228515625","2891.90087890625"
"350000","2139.3239176432294","1123.26416015625","3394.28369140625"
"355000","1915.81162109375","591.706787109375","2675.512451171875"
"360000","2151.703824869792","777.94189453125","3075.54736328125"
"365000","2441.649479166667","1336.4561767578125","3274.867431640625"
"370000","2075.0177775065104","406.06744384765625","3029.2587890625"
"375000","2176.0114135742188","909.8954467773438","3504.869873046875"
"380000","2246.4006317138674","198.0119171142578","3198.973876953125"
"385000","1937.05986328125","728.4129028320312","2797.776611328125"
"390000","2237.0545756022134","144.58883666992188","3483.910400390625"
"395000","1894.0730346679688","800.6944580078125","3064.232421875"
"400000","1935.486139424642","35.36402130126953","3365.6943359375"
"405000","1947.0666076660157","449.8720397949219","2982.6982421875"
"410000","2083.283756510417","1032.4364013671875","3451.471435546875"
"415000","1822.9388059298196","7.486202716827393","2727.28466796875"
"420000","2068.905981953939","114.93994903564453","3096.582763671875"
"425000","1613.1469646453857","31.805177688598633","3080.25830078125"
"430000","1744.1147338867188","169.28021240234375","3417.7998046875"
"435000","2034.7518290201822","465.1096496582031","2995.75439453125"
"440000","1543.2142954508463","177.5351104736328","3243.63330078125"
"445000","1860.4899392445882","10.750150680541992","3230.3662109375"
"450000","1884.027451578776","495.4502868652344","2966.78369140625"
"455000","1877.9519989013672","78.46080017089844","3071.236083984375"
"460000","1954.6520202636718","104.22750854492188","3139.66259765625"
"465000","1929.3982879638672","39.62925720214844","3173.233642578125"
"470000","1996.1265213012696","78.22441864013672","3495.033447265625"
"475000","2087.4996053059895","446.224365234375","3530.72314453125"
"480000","2082.057517496745","193.90371704101562","3477.992431640625"
"485000","2003.5254269123077","2.605341672897339","2989.1259765625"
"490000","2072.7008544921873","907.892333984375","3155.157470703125"
"495000","2269.1954559326173","83.97590637207031","3438.21875"
"500000","2375.3413899739585","339.7923583984375","3455.318359375"
"505000","2005.0657348632812","1525.2783203125","2541.705810546875"
"510000","2109.094492594401","891.7803344726562","3159.645263671875"
"515000","1868.0669555664062","902.8248291015625","2545.96875"
"520000","2003.7400080362956","122.35630798339844","3041.150634765625"
"525000","1666.2697855631511","111.1376953125","3310.175048828125"
"530000","1150.0616594950359","78.95336151123047","2388.75927734375"
"535000","1174.3128992716472","149.40504455566406","3109.46728515625"
"540000","2185.7940775553384","484.07562255859375","2959.77197265625"
"545000","1312.3900960286458","596.611572265625","2386.4912109375"
"550000","1802.8312962849934","209.3892059326172","2902.239501953125"
"555000","1045.473876953125","78.37899780273438","2233.64697265625"
"560000","1627.5976600646973","97.41732025146484","3150.984375"
"565000","1773.8441263834636","604.1395874023438","2958.66455078125"
"570000","1292.7751642862956","171.1909637451172","2852.206787109375"
"575000","1370.998082478841","175.89541625976562","2462.439208984375"
"580000","1598.7848002115886","533.3975830078125","2769.38330078125"
"585000","1033.7094014485676","354.2688293457031","1842.5523681640625"
"590000","1242.3949559529622","212.63279724121094","2159.295166015625"
"595000","1657.2784423828125","1035.1470947265625","2552.85009765625"
"600000","1034.8110656738281","104.84512329101562","2157.08544921875"
"605000","1337.0099690755208","463.87286376953125","1891.67138671875"
"610000","1259.789815266927","401.993896484375","2939.13525390625"
"615000","1639.4775136311848","363.1325988769531","3023.65576171875"
"620000","618.6145960489908","130.70826721191406","1313.3211669921875"
"625000","779.3984553019205","191.64596557617188","3015.769775390625"
"630000","914.7751108805338","275.4897155761719","2117.470947265625"
"635000","1681.0845235188801","466.06011962890625","2791.97119140625"
"640000","543.84661312898","2.385281801223755","1709.1995849609375"
"645000","1294.646858215332","242.91490173339844","2460.843505859375"
"650000","781.1932144165039","169.57669067382812","2240.83251953125"
"655000","992.0944315592448","447.60552978515625","1931.81298828125"
"660000","719.4700368245443","167.82333374023438","2252.95166015625"
"665000","772.6272328694662","66.3819580078125","1711.032470703125"
"670000","1348.7538808186848","363.59747314453125","1978.7147216796875"
"675000","786.3678029378256","286.3043212890625","2447.10888671875"
"680000","886.2929636637369","76.79803466796875","2241.008056640625"
"685000","906.0879542032877","181.6654510498047","2056.6943359375"
"690000","704.230712890625","149.51669311523438","1736.429443359375"
"695000","619.6333694458008","126.71209716796875","1825.899169921875"
"700000","1132.0863342285156","264.8109130859375","2030.5372314453125"
"705000","750.3796291351318","61.21261978149414","1981.4739990234375"
"710000","1218.3733596801758","234.24232482910156","3046.735107421875"
"715000","1184.3928693135579","101.0943374633789","3067.573974609375"
"720000","1101.8484903971355","257.2618103027344","2914.648193359375"
"725000","1040.0176239013672","281.31671142578125","2354.81591796875"
"730000","958.723274230957","188.9665985107422","2415.428955078125"
"735000","898.2713495890299","172.3093719482422","2960.4658203125"
"740000","1280.017354329427","195.37347412109375","2643.063720703125"
"745000","1006.2491734822592","215.5377655029297","1953.971923828125"
"750000","1031.6528593699138","56.31406784057617","2313.650146484375"
"755000","1385.7527910868328","111.42000579833984","2782.41015625"
"760000","721.8600667317709","176.83572387695312","1563.2764892578125"
"765000","931.3064854939779","181.34764099121094","1757.6912841796875"
"770000","804.8234125773112","160.8254852294922","2046.4390869140625"
"775000","1180.423905690511","124.81070709228516","2787.29931640625"
"780000","1035.6262397766113","105.32695770263672","1769.00048828125"
"785000","1278.1764132181804","106.62299346923828","1992.5157470703125"
"790000","1004.4551480611166","113.05475616455078","1968.4892578125"
"795000","954.0690561930338","111.77308654785156","2131.19677734375"
"800000","932.4648507436117","16.338253021240234","1860.530517578125"
"805000","1034.237566312154","21.01045036315918","1865.76171875"
"810000","947.8012262980143","102.68601989746094","1903.1043701171875"
"815000","948.1228078206381","183.03981018066406","2197.627685546875"
"820000","1383.3131408691406","217.3660888671875","2907.956298828125"
"825000","659.4425608317057","66.10707092285156","1695.6138916015625"
"830000","497.00340270996094","188.7098388671875","1598.093994140625"
"835000","1232.703852335612","210.66366577148438","2560.248046875"
"840000","784.0475947062174","201.70079040527344","1668.457275390625"
"845000","892.7286891937256","53.053958892822266","2191.694091796875"
"850000","1060.134401957194","224.0763397216797","2178.632568359375"
"855000","1131.432243347168","249.29444885253906","2702.9501953125"
"860000","1504.2925364176433","478.9292907714844","3230.865478515625"
"865000","1302.1187744140625","384.2293701171875","1963.1251220703125"
"870000","739.419443766276","514.0389404296875","1130.8255615234375"
"875000","981.3981602986654","76.38621520996094","2499.799072265625"
"880000","779.7160110473633","207.1652069091797","1663.208984375"
"885000","825.1544774373373","236.7423553466797","1360.0516357421875"
"890000","1148.0951398213704","125.09192657470703","3131.374267578125"
"895000","1149.1038513183594","623.4411010742188","1738.1165771484375"
"900000","695.4534276326498","208.08865356445312","1600.462646484375"
"905000","1044.8810424804688","474.71905517578125","1999.47412109375"
"910000","1692.2356567382812","610.7239990234375","3505.126953125"
"915000","1585.6323801676433","461.2496032714844","3488.50927734375"
"920000","1377.0487263997395","584.2394409179688","2463.04345703125"
"925000","1235.4221305847168","72.95099639892578","2074.449951171875"
"930000","1367.248311360677","944.1038818359375","2305.0859375"
"935000","1419.4349263509114","792.9692993164062","2824.440673828125"
"940000","1882.5683898925781","1023.6079711914062","2907.043212890625"
"945000","1907.2472686767578","500.3035583496094","2923.833740234375"
"950000","2007.999491373698","1142.241943359375","3490.959228515625"
"955000","1771.6462910970051","588.5392456054688","2662.370361328125"
"960000","1992.6528218587239","624.4902954101562","2890.827880859375"
"965000","1891.2555033365886","654.882080078125","3528.610595703125"
"970000","1574.4077402750652","396.8639221191406","2405.919677734375"
"975000","1954.5968577067058","391.0304260253906","2841.15234375"
"980000","1596.1147702534993","75.66268157958984","3100.179443359375"
"985000","2398.8639119466147","1012.1346435546875","3171.667236328125"
"990000","1425.8214518229167","475.43426513671875","2470.73828125"
"995000","1251.9828592936199","274.8550720214844","3253.040283203125"
